timestamp,solar_power,load_power,battery_power,battery_soc,grid_power,electricity_price,grid_import,grid_export,cost,degradation_cost
2025-04-01 00:00:00,0.0,0.456,-0.3280000000000009,0.4908888888888889,0.12799999999999911,0.15,0.12799999999999911,0.0,0.00571111111111108,0.0009111111111111136
2025-04-01 00:15:00,0.0,0.404,-0.404,0.4796666666666667,0.0,0.15,0.0,0.0,0.0011222222222222222,0.0011222222222222222
2025-04-01 00:30:00,0.0,1.972,-0.5480000000000013,0.4644444444444444,1.4239999999999986,0.15,1.4239999999999986,0.0,0.05492222222222217,0.0015222222222222256
2025-04-01 00:45:00,0.0,0.904,-0.904,0.43933333333333324,0.0,0.15,0.0,0.0,0.002511111111111111,0.002511111111111111
2025-04-01 01:00:00,0.0,1.696,-1.696,0.39222222222222214,0.0,0.15,0.0,0.0,0.004711111111111111,0.004711111111111111
2025-04-01 01:15:00,0.0,0.768,-0.768,0.3708888888888888,0.0,0.15,0.0,0.0,0.0021333333333333334,0.0021333333333333334
2025-04-01 01:30:00,0.0,0.56,-0.56,0.3553333333333333,0.0,0.15,0.0,0.0,0.0015555555555555557,0.0015555555555555557
2025-04-01 01:45:00,0.0,0.46,-0.46,0.3425555555555555,0.0,0.15,0.0,0.0,0.0012777777777777776,0.0012777777777777776
2025-04-01 02:00:00,0.0,0.404,-0.404,0.33133333333333326,0.0,0.15,0.0,0.0,0.0011222222222222222,0.0011222222222222222
2025-04-01 02:15:00,0.0,0.36,-0.312,0.32266666666666655,0.04799999999999999,0.15,0.04799999999999999,0.0,0.002666666666666666,0.0008666666666666667
2025-04-01 02:30:00,0.0,0.34,-0.22,0.3165555555555555,0.12000000000000002,0.15,0.12000000000000002,0.0,0.005111111111111111,0.0006111111111111111
2025-04-01 02:45:00,0.0,0.288,-0.22,0.3104444444444444,0.06799999999999998,0.15,0.06799999999999998,0.0,0.00316111111111111,0.0006111111111111111
2025-04-01 03:00:00,0.0,0.28,-0.26,0.30322222222222217,0.020000000000000018,0.15,0.020000000000000018,0.0,0.0014722222222222229,0.0007222222222222223
2025-04-01 03:15:00,0.0,0.296,-0.196,0.2977777777777777,0.09999999999999998,0.15,0.09999999999999998,0.0,0.004294444444444444,0.0005444444444444445
2025-04-01 03:30:00,0.0,0.22,-0.212,0.2918888888888888,0.008000000000000007,0.15,0.008000000000000007,0.0,0.0008888888888888891,0.0005888888888888889
2025-04-01 03:45:00,0.0,0.22,-0.208,0.28611111111111104,0.01200000000000001,0.15,0.01200000000000001,0.0,0.001027777777777778,0.0005777777777777778
2025-04-01 04:00:00,0.0,0.188,-0.188,0.2808888888888888,0.0,0.15,0.0,0.0,0.0005222222222222222,0.0005222222222222222
2025-04-01 04:15:00,0.0,0.276,-0.208,0.275111111111111,0.06800000000000003,0.15,0.06800000000000003,0.0,0.003127777777777779,0.0005777777777777778
2025-04-01 04:30:00,0.0,0.26,-0.236,0.26855555555555544,0.02400000000000002,0.15,0.02400000000000002,0.0,0.0015555555555555561,0.0006555555555555555
2025-04-01 04:45:00,0.0,0.228,-0.22,0.26244444444444437,0.008000000000000007,0.15,0.008000000000000007,0.0,0.0009111111111111113,0.0006111111111111111
