timestamp,solar_power,load_power,battery_power,battery_soc,grid_power,electricity_price,grid_import,grid_export,cost,degradation_cost
2025-03-01 00:00:00,0.0,0.716,-0.5152542372881359,0.48644067796610174,0.20074576271186406,0.1,0.20074576271186406,0.0,0.006374576271186433,0.0013559322033898315
2025-03-01 00:15:00,0.0,0.644,-0.5152542372881338,0.4728813559322035,0.12874576271186622,0.1,0.12874576271186622,0.0,0.004574576271186482,0.0013559322033898258
2025-03-01 00:30:00,0.0,0.788,-0.5152542372881338,0.45932203389830517,0.27274576271186624,0.1,0.27274576271186624,0.0,0.008174576271186482,0.0013559322033898258
2025-03-01 00:45:00,0.0,0.76,-0.5152542372881359,0.4457627118644069,0.2447457627118641,0.1,0.2447457627118641,0.0,0.0074745762711864346,0.0013559322033898315
2025-03-01 01:00:00,0.0,0.784,-0.5152542372881359,0.43220338983050866,0.2687457627118641,0.1,0.2687457627118641,0.0,0.008074576271186434,0.0013559322033898315
2025-03-01 01:15:00,0.0,0.716,-0.5152542372881359,0.4186440677966104,0.20074576271186406,0.1,0.20074576271186406,0.0,0.006374576271186433,0.0013559322033898315
2025-03-01 01:30:00,0.0,0.624,-0.5152542372881359,0.40508474576271214,0.10874576271186409,0.1,0.10874576271186409,0.0,0.004074576271186434,0.0013559322033898315
2025-03-01 01:45:00,0.0,0.56,-0.4153184108049317,0.39415531389942443,0.14468158919506835,0.1,0.14468158919506835,0.0,0.004709982916205477,0.0010929431863287676
2025-03-01 02:00:00,0.0,0.58,-0.44721282351233704,0.3823865553859419,0.13278717648766292,0.1,0.13278717648766292,0.0,0.004496555263539828,0.0011768758513482553
2025-03-01 02:15:00,0.0,0.404,-0.16654199168716888,0.3780038713941743,0.23745800831283115,0.1,0.23745800831283115,0.0,0.00637471860699754,0.00043826839917676024
2025-03-01 02:30:00,0.0,0.412,-0.179299756770131,0.3732854567423287,0.23270024322986899,0.1,0.23270024322986899,0.0,0.006289347545931281,0.00047184146518455523
2025-03-01 02:45:00,0.0,0.412,-0.179299756770131,0.36856704209048313,0.23270024322986899,0.1,0.23270024322986899,0.0,0.006289347545931281,0.00047184146518455523
2025-03-01 03:00:00,0.0,0.42,-0.1920575218530932,0.36351289677855964,0.2279424781469068,0.1,0.2279424781469068,0.0,0.0062039764848650205,0.0005054145311923506
2025-03-01 03:15:00,0.0,0.352,-0.08361651864791451,0.3613124620772987,0.26838348135208545,0.1,0.26838348135208545,0.0,0.006929630503928227,0.00022004347012609084
2025-03-01 03:30:00,0.0,0.3,-0.0006910456086603045,0.3612942766665445,0.2993089543913397,0.1,0.2993089543913397,0.0,0.007484542400858915,1.818541075421854e-06
2025-03-01 03:45:00,0.0,0.268,0.0,0.3612942766665445,0.268,0.1,0.268,0.0,0.006700000000000001,0.0
2025-03-01 04:00:00,0.0,0.26,0.0,0.3612942766665445,0.26,0.1,0.26,0.0,0.006500000000000001,0.0
2025-03-01 04:15:00,0.0,0.256,0.0,0.3612942766665445,0.256,0.1,0.256,0.0,0.0064,0.0
2025-03-01 04:30:00,0.0,0.252,0.0,0.3612942766665445,0.252,0.1,0.252,0.0,0.0063,0.0
2025-03-01 04:45:00,0.0,0.232,0.0,0.3612942766665445,0.232,0.1,0.232,0.0,0.0058000000000000005,0.0
2025-03-01 05:00:00,0.0,0.224,0.0,0.3612942766665445,0.224,0.1,0.224,0.0,0.005600000000000001,0.0
2025-03-01 05:15:00,0.0,0.256,0.0,0.3612942766665445,0.256,0.1,0.256,0.0,0.0064,0.0
2025-03-01 05:30:00,0.0,0.268,0.0,0.3612942766665445,0.268,0.1,0.268,0.0,0.006700000000000001,0.0
2025-03-01 05:45:00,0.0,0.176,0.0,0.3612942766665445,0.176,0.1,0.176,0.0,0.0044,0.0
2025-03-01 06:00:00,0.0,0.164,0.0,0.3612942766665445,0.164,0.1,0.164,0.0,0.0041,0.0
2025-03-01 06:15:00,0.0,0.156,0.0,0.3612942766665445,0.156,0.1,0.156,0.0,0.0039000000000000003,0.0
2025-03-01 06:30:00,0.0,0.204,0.0,0.3612942766665445,0.204,0.1,0.204,0.0,0.0051,0.0
2025-03-01 06:45:00,0.43375,0.228,0.32197748303791696,0.36894124188869504,0.11622748303791694,0.1,0.11622748303791694,0.0,0.0036703835981629768,0.0007646965222150527
2025-03-01 07:00:00,0.43375,0.208,0.3573175525198068,0.37742753376104043,0.13156755251980676,0.1,0.13156755251980676,0.0,0.00413781800022971,0.0008486291872345412
2025-03-01 07:15:00,0.43375,0.16,0.44213371927634215,0.38792820959385355,0.1683837192763421,0.1,0.1683837192763421,0.0,0.005259660565189865,0.0010500675832813126
2025-03-01 07:30:00,0.43375,0.188,0.3926576220016965,0.39725382811639387,0.1469076220016965,0.1,0.1469076220016965,0.0,0.004605252402296442,0.0009325618522540292
2025-03-01 07:45:00,2.326,0.224,2.283675289919716,0.4514911162519871,0.18167528991971604,0.1,0.18167528991971604,0.0,0.009965611061552228,0.005423728813559326
2025-03-01 08:00:00,2.326,0.284,2.2836752899197115,0.5057284043875803,0.2416752899197112,0.1,0.2416752899197112,0.0,0.011465611061552096,0.005423728813559315
2025-03-01 08:15:00,2.326,0.272,2.283675289919716,0.5599656925231735,0.22967528991971564,0.1,0.22967528991971564,0.0,0.011165611061552217,0.005423728813559326
2025-03-01 08:30:00,2.326,0.228,1.9528333394534247,0.6063454843351923,-0.14516666054657512,0.1,0.0,0.14516666054657512,0.0028233959243696947,0.004637979181201884
2025-03-01 08:45:00,3.1,0.212,2.658780677412063,0.6694915254237289,-0.22921932258793687,0.1,0.0,0.22921932258793687,0.003449362576504439,0.00631460410885365
2025-03-01 09:00:00,3.1,0.244,2.7066370215021336,0.7337741546844045,-0.14936297849786628,0.18,0.0,0.14936297849786628,0.004561225694844238,0.006428262926067567
2025-03-01 09:15:00,3.1,0.292,2.621820854745599,0.7960423999846126,-0.1861791452544015,0.18,0.0,0.1861791452544015,0.0038995852143407783,0.006226824530020797
2025-03-01 09:30:00,3.1,0.272,2.6571609242274845,0.8591499719350153,-0.17083907577251578,0.18,0.0,0.17083907577251578,0.004175268747883829,0.006310757195040276
2025-03-01 09:45:00,3.316,0.244,1.7200011816835645,0.9,-1.3519988183164355,0.18,0.0,1.3519988183164355,-0.012814982422456978,0.004085002806498466
2025-03-01 10:00:00,3.316,0.264,0.0,0.9,-3.0519999999999996,0.18,0.0,3.0519999999999996,-0.038149999999999996,0.0
2025-03-01 10:15:00,3.316,0.224,0.0,0.9,-3.0919999999999996,0.18,0.0,3.0919999999999996,-0.03865,0.0
2025-03-01 10:30:00,3.316,0.196,0.0,0.9,-3.1199999999999997,0.18,0.0,3.1199999999999997,-0.039,0.0
2025-03-01 10:45:00,3.33375,0.292,0.0,0.9,-3.0417500000000004,0.18,0.0,3.0417500000000004,-0.03802187500000001,0.0
2025-03-01 11:00:00,3.33375,0.888,0.0,0.9,-2.4457500000000003,0.18,0.0,2.4457500000000003,-0.030571875000000005,0.0
2025-03-01 11:15:00,3.33375,0.244,0.0,0.9,-3.0897500000000004,0.18,0.0,3.0897500000000004,-0.03862187500000001,0.0
2025-03-01 11:30:00,3.33375,0.248,0.0,0.9,-3.08575,0.18,0.0,3.08575,-0.038571875000000005,0.0
2025-03-01 11:45:00,3.21575,0.296,0.0,0.9,-2.91975,0.18,0.0,2.91975,-0.036496875000000005,0.0
