timestamp,solar_power,solar_available,solar_curtailed,load_power,battery_power,battery_soc,grid_power,electricity_price,grid_import,grid_export,cost,degradation_cost,inverter_utilization,hvac_power,hvac_mode,T_in,T_out
2025-01-01 00:00:00,0.0,0.0,0.0,0.544,-0.544,0.48553191489361697,0.0,0.15,0.0,0.0,0.0,0.001446808510638298,0.18133333333333335,0.0,off,,
2025-01-01 00:15:00,0.0,0.0,0.0,0.404,-0.404,0.47478723404255313,0.0,0.15,0.0,0.0,0.0,0.0010744680851063832,0.13466666666666668,0.0,off,,
2025-01-01 00:30:00,0.0,0.0,0.0,0.736,-0.736,0.45521276595744675,0.0,0.15,0.0,0.0,0.0,0.0019574468085106385,0.24533333333333332,0.0,off,,
2025-01-01 00:45:00,0.0,0.0,0.0,0.744,-0.744,0.4354255319148936,0.0,0.15,0.0,0.0,0.0,0.0019787234042553193,0.248,0.0,off,,
2025-01-01 01:00:00,0.0,0.0,0.0,0.512,-0.512,0.42180851063829783,0.0,0.15,0.0,0.0,0.0,0.0013617021276595745,0.17066666666666666,0.0,off,,
2025-01-01 01:15:00,0.0,0.0,0.0,0.688,-0.688,0.4035106382978723,0.0,0.15,0.0,0.0,0.0,0.0018297872340425532,0.2293333333333333,0.0,off,,
2025-01-01 01:30:00,0.0,0.0,0.0,0.764,-0.764,0.3831914893617021,0.0,0.15,0.0,0.0,0.0,0.0020319148936170216,0.25466666666666665,0.0,off,,
2025-01-01 01:45:00,0.0,0.0,0.0,0.48,-0.48,0.3704255319148936,0.0,0.15,0.0,0.0,0.0,0.001276595744680851,0.16,0.0,off,,
2025-01-01 02:00:00,0.0,0.0,0.0,0.704,-0.704,0.3517021276595745,0.0,0.15,0.0,0.0,0.0,0.001872340425531915,0.23466666666666666,0.0,off,,
2025-01-01 02:15:00,0.0,0.0,0.0,0.7,-0.7,0.3330851063829787,0.0,0.15,0.0,0.0,0.0,0.0018617021276595743,0.2333333333333333,0.0,off,,
2025-01-01 02:30:00,0.0,0.0,0.0,0.536,-0.536,0.31882978723404254,0.0,0.15,0.0,0.0,0.0,0.001425531914893617,0.17866666666666667,0.0,off,,
2025-01-01 02:45:00,0.0,0.0,0.0,0.8,-0.8,0.2975531914893617,0.0,0.15,0.0,0.0,0.0,0.0021276595744680856,0.26666666666666666,0.0,off,,
2025-01-01 03:00:00,0.0,0.0,0.0,0.476,-0.476,0.2848936170212766,0.0,0.15,0.0,0.0,0.0,0.0012659574468085106,0.15866666666666665,0.0,off,,
2025-01-01 03:15:00,0.0,0.0,0.0,0.78,-0.78,0.26414893617021273,0.0,0.15,0.0,0.0,0.0,0.002074468085106383,0.26,0.0,off,,
2025-01-01 03:30:00,0.0,0.0,0.0,0.548,-0.548,0.24957446808510636,0.0,0.15,0.0,0.0,0.0,0.0014574468085106385,0.18266666666666667,0.0,off,,
2025-01-01 03:45:00,0.0,0.0,0.0,0.508,-0.508,0.23606382978723403,0.0,0.15,0.0,0.0,0.0,0.0013510638297872342,0.16933333333333334,0.0,off,,
2025-01-01 04:00:00,0.0,0.0,0.0,0.676,-0.676,0.21808510638297873,0.0,0.15,0.0,0.0,0.0,0.001797872340425532,0.22533333333333336,0.0,off,,
2025-01-01 04:15:00,0.0,0.0,0.0,0.572,-0.572,0.20287234042553193,0.0,0.15,0.0,0.0,0.0,0.0015212765957446808,0.19066666666666665,0.0,off,,
2025-01-01 04:30:00,0.0,0.0,0.0,0.568,-0.10800000000000046,0.2,0.4599999999999995,0.15,0.4599999999999995,0.0,0.01724999999999998,0.0002872340425531927,0.03600000000000015,0.0,off,,
2025-01-01 04:45:00,0.0,0.0,0.0,0.684,0.0,0.2,0.684,0.15,0.684,0.0,0.025650000000000003,0.0,0.0,0.0,off,,
2025-01-01 05:00:00,0.0,0.0,0.0,0.676,0.0,0.2,0.676,0.15,0.676,0.0,0.02535,0.0,0.0,0.0,off,,
2025-01-01 05:15:00,0.0,0.0,0.0,0.348,0.0,0.2,0.348,0.15,0.348,0.0,0.013049999999999999,0.0,0.0,0.0,off,,
2025-01-01 05:30:00,0.0,0.0,0.0,0.684,0.0,0.2,0.684,0.15,0.684,0.0,0.025650000000000003,0.0,0.0,0.0,off,,
2025-01-01 05:45:00,0.0,0.0,0.0,0.672,0.0,0.2,0.672,0.15,0.672,0.0,0.0252,0.0,0.0,0.0,off,,
2025-01-01 06:00:00,0.0,0.0,0.0,0.36,0.0,0.2,0.36,0.15,0.36,0.0,0.0135,0.0,0.0,0.0,off,,
2025-01-01 06:15:00,0.0,0.0,0.0,0.62,0.0,0.2,0.62,0.15,0.62,0.0,0.02325,0.0,0.0,0.0,off,,
2025-01-01 06:30:00,0.0,0.0,0.0,0.644,0.0,0.2,0.644,0.15,0.644,0.0,0.02415,0.0,0.0,0.0,off,,
2025-01-01 06:45:00,0.0,0.0,0.0,0.652,0.0,0.2,0.652,0.15,0.652,0.0,0.02445,0.0,0.0,0.0,off,,
2025-01-01 07:00:00,0.0,0.0,0.0,0.396,0.0,0.2,0.396,0.15,0.396,0.0,0.01485,0.0,0.0,0.0,off,,
2025-01-01 07:15:00,0.0,0.0,0.0,0.604,0.0,0.2,0.604,0.15,0.604,0.0,0.02265,0.0,0.0,0.0,off,,
2025-01-01 07:30:00,0.0,0.0,0.0,0.696,0.0,0.2,0.696,0.15,0.696,0.0,0.026099999999999998,0.0,0.0,0.0,off,,
2025-01-01 07:45:00,0.03363,0.03363,0.0,0.968,0.0,0.2,0.9343699999999999,0.15,0.9343699999999999,0.0,0.035038875,0.0,0.01121,0.0,off,,
2025-01-01 08:00:00,0.03363,0.03363,0.0,0.94,0.0,0.2,0.9063699999999999,0.15,0.9063699999999999,0.0,0.033988874999999995,0.0,0.01121,0.0,off,,
2025-01-01 08:15:00,0.03363,0.03363,0.0,0.912,0.0,0.2,0.87837,0.15,0.87837,0.0,0.032938875,0.0,0.01121,0.0,off,,
2025-01-01 08:30:00,0.03363,0.03363,0.0,0.668,0.0,0.2,0.63437,0.15,0.63437,0.0,0.023788874999999998,0.0,0.01121,0.0,off,,
2025-01-01 08:45:00,0.18373,0.18373,0.0,0.58,0.0,0.2,0.39626999999999996,0.15,0.39626999999999996,0.0,0.014860124999999998,0.0,0.06124333333333334,0.0,off,,
2025-01-01 09:00:00,0.18373,0.18373,0.0,0.852,0.0,0.2,0.6682699999999999,0.15,0.6682699999999999,0.0,0.025060124999999996,0.0,0.06124333333333334,0.0,off,,
2025-01-01 09:15:00,0.18373,0.18373,0.0,0.516,0.0,0.2,0.33227,0.15,0.33227,0.0,0.012460125,0.0,0.06124333333333334,0.0,off,,
2025-01-01 09:30:00,0.18373,0.18373,0.0,0.396,0.0,0.2,0.21227000000000001,0.15,0.21227000000000001,0.0,0.007960125,0.0,0.06124333333333334,0.0,off,,
2025-01-01 09:45:00,1.07825,1.07825,0.0,0.684,0.3942499999999999,0.209264875,0.0,0.15,0.0,0.0,0.0,0.0009264874999999997,0.228,0.0,off,,
2025-01-01 10:00:00,1.07825,1.07825,0.0,0.504,0.5742499999999999,0.22275974999999998,0.0,0.15,0.0,0.0,0.0,0.0013494874999999999,0.168,0.0,off,,
2025-01-01 10:15:00,1.07825,1.07825,0.0,0.4,0.6782499999999999,0.23869862499999997,0.0,0.15,0.0,0.0,0.0,0.0015938874999999997,0.13333333333333333,0.0,off,,
2025-01-01 10:30:00,1.07825,1.07825,0.0,1.496,-0.41775000000000007,0.2275882526595744,0.0,0.15,0.0,0.0,0.0,0.0011110372340425534,0.49866666666666665,0.0,off,,
2025-01-01 10:45:00,0.65664,0.65664,0.0,0.812,-0.15536000000000005,0.22345633776595739,0.0,0.15,0.0,0.0,0.0,0.00041319148936170235,0.27066666666666667,0.0,off,,
2025-01-01 11:00:00,0.65664,0.65664,0.0,0.272,0.38464,0.23249537776595738,0.0,0.15,0.0,0.0,0.0,0.000903904,0.09066666666666667,0.0,off,,
2025-01-01 11:15:00,0.65664,0.65664,0.0,0.852,-0.19535999999999998,0.22729963308510634,0.0,0.15,0.0,0.0,0.0,0.0005195744680851063,0.284,0.0,off,,
2025-01-01 11:30:00,0.65664,0.65664,0.0,0.624,0.03264,0.22806667308510634,0.0,0.15,0.0,0.0,0.0,7.6704e-05,0.208,0.0,off,,
2025-01-01 11:45:00,0.29849,0.29849,0.0,0.512,-0.21351000000000003,0.22238821563829783,0.0,0.15,0.0,0.0,0.0,0.0005678457446808511,0.17066666666666666,0.0,off,,
2025-01-01 12:00:00,0.29849,0.29849,0.0,3.052,-0.8417969079999982,0.2,1.9117130920000016,0.15,1.9117130920000016,0.0,0.07168924095000005,0.0022388215638297826,0.3800956359999994,0.0,off,,
2025-01-01 12:15:00,0.29849,0.29849,0.0,3.192,0.0,0.2,2.89351,0.15,2.89351,0.0,0.108506625,0.0,0.09949666666666666,0.0,off,,
2025-01-01 12:30:00,0.29849,0.29849,0.0,1.876,0.0,0.2,1.57751,0.15,1.57751,0.0,0.059156625,0.0,0.09949666666666666,0.0,off,,
2025-01-01 12:45:00,0.34865,0.34865,0.0,2.5,0.0,0.2,2.15135,0.15,2.15135,0.0,0.08067562499999999,0.0,0.11621666666666668,0.0,off,,
2025-01-01 13:00:00,0.34865,0.34865,0.0,2.488,0.0,0.2,2.13935,0.15,2.13935,0.0,0.080225625,0.0,0.11621666666666668,0.0,off,,
2025-01-01 13:15:00,0.34865,0.34865,0.0,3.392,0.0,0.2,3.0433499999999998,0.15,3.0433499999999998,0.0,0.11412562499999998,0.0,0.11621666666666668,0.0,off,,
2025-01-01 13:30:00,0.34865,0.34865,0.0,2.596,0.0,0.2,2.24735,0.15,2.24735,0.0,0.08427562499999999,0.0,0.11621666666666668,0.0,off,,
2025-01-01 13:45:00,0.38836000000000004,0.38836000000000004,0.0,2.692,0.0,0.2,2.30364,0.15,2.30364,0.0,0.0863865,0.0,0.12945333333333334,0.0,off,,
2025-01-01 14:00:00,0.38836000000000004,0.38836000000000004,0.0,3.904,0.0,0.2,3.51564,0.15,3.51564,0.0,0.1318365,0.0,0.12945333333333334,0.0,off,,
2025-01-01 14:15:00,0.38836000000000004,0.38836000000000004,0.0,3.448,0.0,0.2,3.05964,0.15,3.05964,0.0,0.11473649999999999,0.0,0.12945333333333334,0.0,off,,
2025-01-01 14:30:00,0.38836000000000004,0.38836000000000004,0.0,2.296,0.0,0.2,1.9076399999999998,0.15,1.9076399999999998,0.0,0.07153649999999999,0.0,0.12945333333333334,0.0,off,,
2025-01-01 14:45:00,0.18278,0.18278,0.0,1.94,0.0,0.2,1.75722,0.15,1.75722,0.0,0.06589575,0.0,0.060926666666666664,0.0,off,,
2025-01-01 15:00:00,0.18278,0.18278,0.0,1.724,0.0,0.2,1.54122,0.15,1.54122,0.0,0.05779575,0.0,0.060926666666666664,0.0,off,,
2025-01-01 15:15:00,0.18278,0.18278,0.0,0.948,0.0,0.2,0.76522,0.15,0.76522,0.0,0.02869575,0.0,0.060926666666666664,0.0,off,,
2025-01-01 15:30:00,0.18278,0.18278,0.0,2.212,0.0,0.2,2.02922,0.15,2.02922,0.0,0.07609575,0.0,0.060926666666666664,0.0,off,,
2025-01-01 15:45:00,0.044649999999999995,0.044649999999999995,0.0,2.96,0.0,0.2,2.91535,0.15,2.91535,0.0,0.109325625,0.0,0.014883333333333332,0.0,off,,
2025-01-01 16:00:00,0.044649999999999995,0.044649999999999995,0.0,1.872,0.0,0.2,1.82735,0.15,1.82735,0.0,0.06852562499999999,0.0,0.014883333333333332,0.0,off,,
2025-01-01 16:15:00,0.044649999999999995,0.044649999999999995,0.0,2.148,0.0,0.2,2.1033500000000003,0.15,2.1033500000000003,0.0,0.078875625,0.0,0.014883333333333332,0.0,off,,
2025-01-01 16:30:00,0.044649999999999995,0.044649999999999995,0.0,3.136,0.0,0.2,3.0913500000000003,0.15,3.0913500000000003,0.0,0.115925625,0.0,0.014883333333333332,0.0,off,,
2025-01-01 16:45:00,0.0,0.0,0.0,1.704,0.0,0.2,1.704,0.15,1.704,0.0,0.0639,0.0,0.0,0.0,off,,
2025-01-01 17:00:00,0.0,0.0,0.0,2.212,0.0,0.2,2.212,0.15,2.212,0.0,0.08295000000000001,0.0,0.0,0.0,off,,
2025-01-01 17:15:00,0.0,0.0,0.0,1.084,0.0,0.2,1.084,0.15,1.084,0.0,0.04065,0.0,0.0,0.0,off,,
2025-01-01 17:30:00,0.0,0.0,0.0,1.948,0.0,0.2,1.948,0.15,1.948,0.0,0.07304999999999999,0.0,0.0,0.0,off,,
2025-01-01 17:45:00,0.0,0.0,0.0,1.812,0.0,0.2,1.812,0.15,1.812,0.0,0.06795,0.0,0.0,0.0,off,,
2025-01-01 18:00:00,0.0,0.0,0.0,1.92,0.0,0.2,1.92,0.15,1.92,0.0,0.072,0.0,0.0,0.0,off,,
2025-01-01 18:15:00,0.0,0.0,0.0,1.844,0.0,0.2,1.844,0.15,1.844,0.0,0.06915,0.0,0.0,0.0,off,,
2025-01-01 18:30:00,0.0,0.0,0.0,1.736,0.0,0.2,1.736,0.15,1.736,0.0,0.06509999999999999,0.0,0.0,0.0,off,,
2025-01-01 18:45:00,0.0,0.0,0.0,2.044,0.0,0.2,2.044,0.15,2.044,0.0,0.07665,0.0,0.0,0.0,off,,
2025-01-01 19:00:00,0.0,0.0,0.0,1.236,0.0,0.2,1.236,0.15,1.236,0.0,0.046349999999999995,0.0,0.0,0.0,off,,
2025-01-01 19:15:00,0.0,0.0,0.0,1.184,0.0,0.2,1.184,0.15,1.184,0.0,0.044399999999999995,0.0,0.0,0.0,off,,
2025-01-01 19:30:00,0.0,0.0,0.0,0.884,0.0,0.2,0.884,0.15,0.884,0.0,0.03315,0.0,0.0,0.0,off,,
2025-01-01 19:45:00,0.0,0.0,0.0,1.08,0.0,0.2,1.08,0.15,1.08,0.0,0.0405,0.0,0.0,0.0,off,,
2025-01-01 20:00:00,0.0,0.0,0.0,2.324,0.0,0.2,2.324,0.15,2.324,0.0,0.08714999999999999,0.0,0.0,0.0,off,,
2025-01-01 20:15:00,0.0,0.0,0.0,2.008,0.0,0.2,2.008,0.15,2.008,0.0,0.07529999999999999,0.0,0.0,0.0,off,,
2025-01-01 20:30:00,0.0,0.0,0.0,2.04,0.0,0.2,2.04,0.15,2.04,0.0,0.0765,0.0,0.0,0.0,off,,
2025-01-01 20:45:00,0.0,0.0,0.0,2.356,0.0,0.2,2.356,0.15,2.356,0.0,0.08835,0.0,0.0,0.0,off,,
2025-01-01 21:00:00,0.0,0.0,0.0,1.756,0.0,0.2,1.756,0.15,1.756,0.0,0.06584999999999999,0.0,0.0,0.0,off,,
2025-01-01 21:15:00,0.0,0.0,0.0,0.888,0.0,0.2,0.888,0.15,0.888,0.0,0.033299999999999996,0.0,0.0,0.0,off,,
2025-01-01 21:30:00,0.0,0.0,0.0,1.164,0.0,0.2,1.164,0.15,1.164,0.0,0.043649999999999994,0.0,0.0,0.0,off,,
2025-01-01 21:45:00,0.0,0.0,0.0,0.96,0.0,0.2,0.96,0.15,0.96,0.0,0.036,0.0,0.0,0.0,off,,
2025-01-01 22:00:00,0.0,0.0,0.0,0.968,0.0,0.2,0.968,0.15,0.968,0.0,0.0363,0.0,0.0,0.0,off,,
2025-01-01 22:15:00,0.0,0.0,0.0,1.164,0.0,0.2,1.164,0.15,1.164,0.0,0.043649999999999994,0.0,0.0,0.0,off,,
2025-01-01 22:30:00,0.0,0.0,0.0,1.128,0.0,0.2,1.128,0.15,1.128,0.0,0.0423,0.0,0.0,0.0,off,,
2025-01-01 22:45:00,0.0,0.0,0.0,0.9,0.0,0.2,0.9,0.15,0.9,0.0,0.03375,0.0,0.0,0.0,off,,
2025-01-01 23:00:00,0.0,0.0,0.0,2.272,0.0,0.2,2.272,0.15,2.272,0.0,0.08519999999999998,0.0,0.0,0.0,off,,
2025-01-01 23:15:00,0.0,0.0,0.0,1.468,0.0,0.2,1.468,0.15,1.468,0.0,0.055049999999999995,0.0,0.0,0.0,off,,
2025-01-01 23:30:00,0.0,0.0,0.0,1.404,0.0,0.2,1.404,0.15,1.404,0.0,0.052649999999999995,0.0,0.0,0.0,off,,
2025-01-01 23:45:00,0.0,0.0,0.0,1.9,0.0,0.2,1.9,0.15,1.9,0.0,0.07125,0.0,0.0,0.0,off,,
2025-01-02 00:00:00,0.0,0.0,0.0,1.176,0.0,0.2,1.176,0.15,1.176,0.0,0.04409999999999999,0.0,0.0,0.0,off,,
2025-01-02 00:15:00,0.0,0.0,0.0,0.656,0.0,0.2,0.656,0.15,0.656,0.0,0.0246,0.0,0.0,0.0,off,,
2025-01-02 00:30:00,0.0,0.0,0.0,0.704,0.0,0.2,0.704,0.15,0.704,0.0,0.026399999999999996,0.0,0.0,0.0,off,,
2025-01-02 00:45:00,0.0,0.0,0.0,0.712,0.0,0.2,0.712,0.15,0.712,0.0,0.026699999999999998,0.0,0.0,0.0,off,,
2025-01-02 01:00:00,0.0,0.0,0.0,0.848,0.0,0.2,0.848,0.15,0.848,0.0,0.031799999999999995,0.0,0.0,0.0,off,,
2025-01-02 01:15:00,0.0,0.0,0.0,0.524,0.0,0.2,0.524,0.15,0.524,0.0,0.01965,0.0,0.0,0.0,off,,
2025-01-02 01:30:00,0.0,0.0,0.0,0.588,0.0,0.2,0.588,0.15,0.588,0.0,0.022049999999999997,0.0,0.0,0.0,off,,
2025-01-02 01:45:00,0.0,0.0,0.0,0.576,0.0,0.2,0.576,0.15,0.576,0.0,0.021599999999999998,0.0,0.0,0.0,off,,
2025-01-02 02:00:00,0.0,0.0,0.0,0.792,0.0,0.2,0.792,0.15,0.792,0.0,0.0297,0.0,0.0,0.0,off,,
2025-01-02 02:15:00,0.0,0.0,0.0,0.576,0.0,0.2,0.576,0.15,0.576,0.0,0.021599999999999998,0.0,0.0,0.0,off,,
2025-01-02 02:30:00,0.0,0.0,0.0,0.592,0.0,0.2,0.592,0.15,0.592,0.0,0.022199999999999998,0.0,0.0,0.0,off,,
2025-01-02 02:45:00,0.0,0.0,0.0,0.724,0.0,0.2,0.724,0.15,0.724,0.0,0.027149999999999997,0.0,0.0,0.0,off,,
2025-01-02 03:00:00,0.0,0.0,0.0,0.78,0.0,0.2,0.78,0.15,0.78,0.0,0.029249999999999998,0.0,0.0,0.0,off,,
2025-01-02 03:15:00,0.0,0.0,0.0,0.612,0.0,0.2,0.612,0.15,0.612,0.0,0.022949999999999998,0.0,0.0,0.0,off,,
2025-01-02 03:30:00,0.0,0.0,0.0,0.58,0.0,0.2,0.58,0.15,0.58,0.0,0.02175,0.0,0.0,0.0,off,,
2025-01-02 03:45:00,0.0,0.0,0.0,0.68,0.0,0.2,0.68,0.15,0.68,0.0,0.025500000000000002,0.0,0.0,0.0,off,,
2025-01-02 04:00:00,0.0,0.0,0.0,0.532,0.0,0.2,0.532,0.15,0.532,0.0,0.01995,0.0,0.0,0.0,off,,
2025-01-02 04:15:00,0.0,0.0,0.0,0.464,0.0,0.2,0.464,0.15,0.464,0.0,0.0174,0.0,0.0,0.0,off,,
2025-01-02 04:30:00,0.0,0.0,0.0,0.344,0.0,0.2,0.344,0.15,0.344,0.0,0.012899999999999998,0.0,0.0,0.0,off,,
2025-01-02 04:45:00,0.0,0.0,0.0,0.408,0.0,0.2,0.408,0.15,0.408,0.0,0.015299999999999998,0.0,0.0,0.0,off,,
2025-01-02 05:00:00,0.0,0.0,0.0,0.448,0.0,0.2,0.448,0.15,0.448,0.0,0.0168,0.0,0.0,0.0,off,,
2025-01-02 05:15:00,0.0,0.0,0.0,0.424,0.0,0.2,0.424,0.15,0.424,0.0,0.015899999999999997,0.0,0.0,0.0,off,,
2025-01-02 05:30:00,0.0,0.0,0.0,0.348,0.0,0.2,0.348,0.15,0.348,0.0,0.013049999999999999,0.0,0.0,0.0,off,,
2025-01-02 05:45:00,0.0,0.0,0.0,0.412,0.0,0.2,0.412,0.15,0.412,0.0,0.015449999999999998,0.0,0.0,0.0,off,,
2025-01-02 06:00:00,0.0,0.0,0.0,0.424,0.0,0.2,0.424,0.15,0.424,0.0,0.015899999999999997,0.0,0.0,0.0,off,,
2025-01-02 06:15:00,0.0,0.0,0.0,0.408,0.0,0.2,0.408,0.15,0.408,0.0,0.015299999999999998,0.0,0.0,0.0,off,,
2025-01-02 06:30:00,0.0,0.0,0.0,0.356,0.0,0.2,0.356,0.15,0.356,0.0,0.013349999999999999,0.0,0.0,0.0,off,,
2025-01-02 06:45:00,0.0,0.0,0.0,0.368,0.0,0.2,0.368,0.15,0.368,0.0,0.0138,0.0,0.0,0.0,off,,
2025-01-02 07:00:00,0.0,0.0,0.0,0.38,0.0,0.2,0.38,0.15,0.38,0.0,0.014249999999999999,0.0,0.0,0.0,off,,
2025-01-02 07:15:00,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.15,0.4,0.0,0.015,0.0,0.0,0.0,off,,
2025-01-02 07:30:00,0.0,0.0,0.0,0.356,0.0,0.2,0.356,0.15,0.356,0.0,0.013349999999999999,0.0,0.0,0.0,off,,
2025-01-02 07:45:00,0.07144,0.07144,0.0,0.36,0.0,0.2,0.28856,0.15,0.28856,0.0,0.010820999999999999,0.0,0.023813333333333336,0.0,off,,
2025-01-02 08:00:00,0.07144,0.07144,0.0,0.396,0.0,0.2,0.32456,0.15,0.32456,0.0,0.012171,0.0,0.023813333333333336,0.0,off,,
2025-01-02 08:15:00,0.07144,0.07144,0.0,0.376,0.0,0.2,0.30456,0.15,0.30456,0.0,0.011420999999999999,0.0,0.023813333333333336,0.0,off,,
2025-01-02 08:30:00,0.07144,0.07144,0.0,0.344,0.0,0.2,0.27255999999999997,0.15,0.27255999999999997,0.0,0.010221,0.0,0.023813333333333336,0.0,off,,
2025-01-02 08:45:00,0.30856,0.30856,0.0,0.392,0.0,0.2,0.08344000000000001,0.15,0.08344000000000001,0.0,0.0031290000000000003,0.0,0.10285333333333334,0.0,off,,
2025-01-02 09:00:00,0.30856,0.30856,0.0,0.552,0.0,0.2,0.24344000000000005,0.15,0.24344000000000005,0.0,0.009129000000000002,0.0,0.10285333333333334,0.0,off,,
2025-01-02 09:15:00,0.30856,0.30856,0.0,0.448,0.0,0.2,0.13944,0.15,0.13944,0.0,0.005229,0.0,0.10285333333333334,0.0,off,,
2025-01-02 09:30:00,0.30856,0.30856,0.0,0.448,0.0,0.2,0.13944,0.15,0.13944,0.0,0.005229,0.0,0.10285333333333334,0.0,off,,
2025-01-02 09:45:00,1.2503900000000001,1.2503900000000001,0.0,0.464,0.7863900000000001,0.21848016499999998,0.0,0.15,0.0,0.0,0.0,0.0018480165000000002,0.15466666666666667,0.0,off,,
2025-01-02 10:00:00,1.2503900000000001,1.2503900000000001,0.0,1.436,-0.18560999999999983,0.21354372882978723,0.0,0.15,0.0,0.0,0.0,0.0004936436170212762,0.47866666666666663,0.0,off,,
2025-01-02 10:15:00,1.2503900000000001,1.2503900000000001,0.0,0.896,0.3543900000000001,0.22187189382978723,0.0,0.15,0.0,0.0,0.0,0.0008328165000000002,0.2986666666666667,0.0,off,,
2025-01-02 10:30:00,1.2503900000000001,1.2503900000000001,0.0,0.328,0.92239,0.24354805882978722,0.0,0.15,0.0,0.0,0.0,0.0021676165,0.10933333333333334,0.0,off,,
2025-01-02 10:45:00,2.014,2.014,0.0,0.336,1.6779999999999997,0.28298105882978725,0.0,0.15,0.0,0.0,0.0,0.003943299999999999,0.112,0.0,off,,
2025-01-02 11:00:00,2.014,2.014,0.0,1.24,0.7739999999999998,0.30117005882978726,0.0,0.15,0.0,0.0,0.0,0.0018188999999999994,0.41333333333333333,0.0,off,,
2025-01-02 11:15:00,2.014,2.014,0.0,2.868,-0.8540000000000001,0.27845729287234045,0.0,0.15,0.0,0.0,0.0,0.0022712765957446815,0.956,0.0,off,,
2025-01-02 11:30:00,2.014,2.014,0.0,2.696,-0.6820000000000004,0.260318995,0.0,0.15,0.0,0.0,0.0,0.0018138297872340437,0.8986666666666667,0.0,off,,
2025-01-02 11:45:00,1.75617,1.75617,0.0,1.092,0.6641699999999999,0.27592699,0.0,0.15,0.0,0.0,0.0,0.0015607994999999996,0.36400000000000005,0.0,off,,
2025-01-02 12:00:00,1.75617,1.75617,0.0,0.864,0.89217,0.296892985,0.0,0.15,0.0,0.0,0.0,0.0020965995,0.288,0.0,off,,
2025-01-02 12:15:00,1.75617,1.75617,0.0,1.32,0.43616999999999995,0.30714297999999995,0.0,0.15,0.0,0.0,0.0,0.0010249994999999997,0.44,0.0,off,,
2025-01-02 12:30:00,1.75617,1.75617,0.0,2.056,-0.29983000000000004,0.2991687778723404,0.0,0.15,0.0,0.0,0.0,0.0007974202127659576,0.6853333333333333,0.0,off,,
2025-01-02 12:45:00,1.62602,1.62602,0.0,1.256,0.37002,0.30786424787234046,0.0,0.15,0.0,0.0,0.0,0.000869547,0.4186666666666667,0.0,off,,
2025-01-02 13:00:00,1.62602,1.62602,0.0,2.432,-0.8059799999999999,0.2864286095744681,0.0,0.15,0.0,0.0,0.0,0.002143563829787234,0.8106666666666666,0.0,off,,
2025-01-02 13:15:00,1.62602,1.62602,0.0,1.872,-0.2459800000000001,0.2798865882978724,0.0,0.15,0.0,0.0,0.0,0.0006542021276595747,0.624,0.0,off,,
2025-01-02 13:30:00,1.62602,1.62602,0.0,1.028,0.59802,0.29394005829787234,0.0,0.15,0.0,0.0,0.0,0.001405347,0.3426666666666667,0.0,off,,
2025-01-02 13:45:00,1.16603,1.16603,0.0,0.916,0.25002999999999986,0.29981576329787235,0.0,0.15,0.0,0.0,0.0,0.0005875704999999997,0.30533333333333335,0.0,off,,
2025-01-02 14:00:00,1.16603,1.16603,0.0,1.66,-0.49397,0.2866782632978723,0.0,0.15,0.0,0.0,0.0,0.0013137500000000002,0.5533333333333333,0.0,off,,
2025-01-02 14:15:00,1.16603,1.16603,0.0,3.868,-1.83397,0.2379024654255319,0.8680000000000001,0.15,0.8680000000000001,0.0,0.03255,0.0048775797872340435,1.0,0.0,off,,
2025-01-02 14:30:00,1.16603,1.16603,0.0,1.636,-0.46997,0.22540326329787233,0.0,0.15,0.0,0.0,0.0,0.0012499202127659575,0.5453333333333333,0.0,off,,
2025-01-02 14:45:00,1.07711,1.07711,0.0,1.024,0.05310999999999999,0.22665134829787234,0.0,0.15,0.0,0.0,0.0,0.00012480849999999997,0.3413333333333333,0.0,off,,
2025-01-02 15:00:00,1.07711,1.07711,0.0,2.32,-1.0020906960000002,0.2,0.2407993039999996,0.15,0.2407993039999996,0.0,0.009029973899999984,0.0026651348297872346,0.6930668986666667,0.0,off,,
2025-01-02 15:15:00,1.07711,1.07711,0.0,1.048,0.02910999999999997,0.200684085,0.0,0.15,0.0,0.0,0.0,6.840849999999993e-05,0.34933333333333333,0.0,off,,
2025-01-02 15:30:00,1.07711,1.07711,0.0,0.784,0.29311,0.20757217,0.0,0.15,0.0,0.0,0.0,0.0006888084999999999,0.26133333333333336,0.0,off,,
2025-01-02 15:45:00,1.05165,1.05165,0.0,0.908,0.14364999999999994,0.21094794499999997,0.0,0.15,0.0,0.0,0.0,0.00033757749999999983,0.3026666666666667,0.0,off,,
2025-01-02 16:00:00,1.05165,1.05165,0.0,2.024,-0.4116427319999993,0.2,0.5607072680000007,0.15,0.5607072680000007,0.0,0.021026522550000027,0.001094794499999998,0.4877642439999998,0.0,off,,
2025-01-02 16:15:00,1.05165,1.05165,0.0,1.056,0.0,0.2,0.004350000000000076,0.15,0.004350000000000076,0.0,0.00016312500000000284,0.0,0.35055,0.0,off,,
2025-01-02 16:30:00,1.05165,1.05165,0.0,0.68,0.3716499999999999,0.208733775,0.0,0.15,0.0,0.0,0.0,0.0008733774999999998,0.22666666666666668,0.0,off,,
