date,target,dayofweek_sin,dayofweek_cos
2025-01-02 04:45:00,0.184,0.43388373911755823,-0.900968867902419
2025-01-02 05:00:00,0.184,0.43388373911755823,-0.900968867902419
2025-01-02 05:15:00,0.196,0.43388373911755823,-0.900968867902419
2025-01-02 05:30:00,0.176,0.43388373911755823,-0.900968867902419
2025-01-02 05:45:00,0.188,0.43388373911755823,-0.900968867902419
2025-01-02 06:00:00,0.196,0.43388373911755823,-0.900968867902419
2025-01-02 06:15:00,0.168,0.43388373911755823,-0.900968867902419
2025-01-02 06:30:00,0.196,0.43388373911755823,-0.900968867902419
2025-01-02 06:45:00,0.204,0.43388373911755823,-0.900968867902419
2025-01-02 07:00:00,1.292,0.43388373911755823,-0.900968867902419
2025-01-02 07:15:00,2.036,0.43388373911755823,-0.900968867902419
2025-01-02 07:30:00,1.444,0.43388373911755823,-0.900968867902419
2025-01-02 07:45:00,0.456,0.43388373911755823,-0.900968867902419
2025-01-02 08:00:00,0.536,0.43388373911755823,-0.900968867902419
2025-01-02 08:15:00,0.26,0.43388373911755823,-0.900968867902419
2025-01-02 08:30:00,0.2,0.43388373911755823,-0.900968867902419
2025-01-02 08:45:00,0.168,0.43388373911755823,-0.900968867902419
2025-01-02 09:00:00,0.18,0.43388373911755823,-0.900968867902419
2025-01-02 09:15:00,0.2,0.43388373911755823,-0.900968867902419
2025-01-02 09:30:00,0.176,0.43388373911755823,-0.900968867902419
2025-01-02 09:45:00,0.168,0.43388373911755823,-0.900968867902419
2025-01-02 10:00:00,0.196,0.43388373911755823,-0.900968867902419
2025-01-02 10:15:00,0.544,0.43388373911755823,-0.900968867902419
2025-01-02 10:30:00,1.784,0.43388373911755823,-0.900968867902419
2025-01-02 10:45:00,1.444,0.43388373911755823,-0.900968867902419
2025-01-02 11:00:00,1.212,0.43388373911755823,-0.900968867902419
2025-01-02 11:15:00,1.22,0.43388373911755823,-0.900968867902419
2025-01-02 11:30:00,1.248,0.43388373911755823,-0.900968867902419
2025-01-02 11:45:00,0.548,0.43388373911755823,-0.900968867902419
2025-01-02 12:00:00,0.336,0.43388373911755823,-0.900968867902419
2025-01-02 12:15:00,0.28,0.43388373911755823,-0.900968867902419
2025-01-02 12:30:00,0.192,0.43388373911755823,-0.900968867902419
2025-01-02 12:45:00,0.2,0.43388373911755823,-0.900968867902419
2025-01-02 13:00:00,0.4,0.43388373911755823,-0.900968867902419
2025-01-02 13:15:00,0.844,0.43388373911755823,-0.900968867902419
2025-01-02 13:30:00,1.652,0.43388373911755823,-0.900968867902419
2025-01-02 13:45:00,0.56,0.43388373911755823,-0.900968867902419
2025-01-02 14:00:00,0.48,0.43388373911755823,-0.900968867902419
2025-01-02 14:15:00,1.476,0.43388373911755823,-0.900968867902419
2025-01-02 14:30:00,3.876,0.43388373911755823,-0.900968867902419
2025-01-02 14:45:00,2.292,0.43388373911755823,-0.900968867902419
2025-01-02 15:00:00,1.996,0.43388373911755823,-0.900968867902419
2025-01-02 15:15:00,2.124,0.43388373911755823,-0.900968867902419
2025-01-02 15:30:00,1.544,0.43388373911755823,-0.900968867902419
2025-01-02 15:45:00,1.196,0.43388373911755823,-0.900968867902419
2025-01-02 16:00:00,2.66,0.43388373911755823,-0.900968867902419
2025-01-02 16:15:00,2.276,0.43388373911755823,-0.900968867902419
2025-01-02 16:30:00,1.184,0.43388373911755823,-0.900968867902419
2025-01-02 16:45:00,1.676,0.43388373911755823,-0.900968867902419
2025-01-02 17:00:00,2.076,0.43388373911755823,-0.900968867902419
2025-01-02 17:15:00,1.504,0.43388373911755823,-0.900968867902419
2025-01-02 17:30:00,1.548,0.43388373911755823,-0.900968867902419
2025-01-02 17:45:00,1.392,0.43388373911755823,-0.900968867902419
2025-01-02 18:00:00,1.152,0.43388373911755823,-0.900968867902419
2025-01-02 18:15:00,0.656,0.43388373911755823,-0.900968867902419
2025-01-02 18:30:00,0.344,0.43388373911755823,-0.900968867902419
2025-01-02 18:45:00,1.988,0.43388373911755823,-0.900968867902419
2025-01-02 19:00:00,2.596,0.43388373911755823,-0.900968867902419
2025-01-02 19:15:00,1.224,0.43388373911755823,-0.900968867902419
2025-01-02 19:30:00,0.768,0.43388373911755823,-0.900968867902419
2025-01-02 19:45:00,1.088,0.43388373911755823,-0.900968867902419
2025-01-02 20:00:00,1.096,0.43388373911755823,-0.900968867902419
2025-01-02 20:15:00,1.296,0.43388373911755823,-0.900968867902419
2025-01-02 20:30:00,0.712,0.43388373911755823,-0.900968867902419
2025-01-02 20:45:00,0.6,0.43388373911755823,-0.900968867902419
2025-01-02 21:00:00,2.556,0.43388373911755823,-0.900968867902419
2025-01-02 21:15:00,2.736,0.43388373911755823,-0.900968867902419
2025-01-02 21:30:00,2.216,0.43388373911755823,-0.900968867902419
2025-01-02 21:45:00,2.66,0.43388373911755823,-0.900968867902419
2025-01-02 22:00:00,1.52,0.43388373911755823,-0.900968867902419
2025-01-02 22:15:00,1.42,0.43388373911755823,-0.900968867902419
2025-01-02 22:30:00,1.432,0.43388373911755823,-0.900968867902419
2025-01-02 22:45:00,1.708,0.43388373911755823,-0.900968867902419
2025-01-02 23:00:00,1.648,0.43388373911755823,-0.900968867902419
2025-01-02 23:15:00,1.428,0.43388373911755823,-0.900968867902419
2025-01-02 23:30:00,1.756,0.43388373911755823,-0.900968867902419
2025-01-02 23:45:00,1.9,0.43388373911755823,-0.900968867902419
2025-01-03 00:00:00,1.88,-0.433883739117558,-0.9009688679024191
2025-01-03 00:15:00,2.06,-0.433883739117558,-0.9009688679024191
2025-01-03 00:30:00,1.376,-0.433883739117558,-0.9009688679024191
2025-01-03 00:45:00,0.772,-0.433883739117558,-0.9009688679024191
2025-01-03 01:00:00,0.952,-0.433883739117558,-0.9009688679024191
2025-01-03 01:15:00,0.476,-0.433883739117558,-0.9009688679024191
2025-01-03 01:30:00,0.52,-0.433883739117558,-0.9009688679024191
2025-01-03 01:45:00,0.72,-0.433883739117558,-0.9009688679024191
2025-01-03 02:00:00,0.444,-0.433883739117558,-0.9009688679024191
2025-01-03 02:15:00,0.588,-0.433883739117558,-0.9009688679024191
2025-01-03 02:30:00,0.724,-0.433883739117558,-0.9009688679024191
2025-01-03 02:45:00,0.488,-0.433883739117558,-0.9009688679024191
2025-01-03 03:00:00,0.692,-0.433883739117558,-0.9009688679024191
2025-01-03 03:15:00,0.732,-0.433883739117558,-0.9009688679024191
2025-01-03 03:30:00,0.508,-0.433883739117558,-0.9009688679024191
2025-01-03 03:45:00,0.712,-0.433883739117558,-0.9009688679024191
2025-01-03 04:00:00,2.152,-0.433883739117558,-0.9009688679024191
2025-01-03 04:15:00,0.844,-0.433883739117558,-0.9009688679024191
2025-01-03 04:30:00,1.564,-0.433883739117558,-0.9009688679024191
2025-01-03 04:45:00,0.596,-0.433883739117558,-0.9009688679024191
2025-01-03 05:00:00,0.276,-0.433883739117558,-0.9009688679024191
2025-01-03 05:15:00,0.228,-0.433883739117558,-0.9009688679024191
2025-01-03 05:30:00,0.276,-0.433883739117558,-0.9009688679024191
2025-01-03 05:45:00,0.352,-0.433883739117558,-0.9009688679024191
2025-01-03 06:00:00,0.288,-0.433883739117558,-0.9009688679024191
2025-01-03 06:15:00,0.296,-0.433883739117558,-0.9009688679024191
2025-01-03 06:30:00,0.332,-0.433883739117558,-0.9009688679024191
2025-01-03 06:45:00,0.584,-0.433883739117558,-0.9009688679024191
2025-01-03 07:00:00,1.628,-0.433883739117558,-0.9009688679024191
2025-01-03 07:15:00,1.208,-0.433883739117558,-0.9009688679024191
2025-01-03 07:30:00,1.248,-0.433883739117558,-0.9009688679024191
2025-01-03 07:45:00,1.088,-0.433883739117558,-0.9009688679024191
2025-01-03 08:00:00,2.036,-0.433883739117558,-0.9009688679024191
2025-01-03 08:15:00,1.34,-0.433883739117558,-0.9009688679024191
2025-01-03 08:30:00,1.24,-0.433883739117558,-0.9009688679024191
2025-01-03 08:45:00,2.76,-0.433883739117558,-0.9009688679024191
2025-01-03 09:00:00,1.44,-0.433883739117558,-0.9009688679024191
2025-01-03 09:15:00,0.204,-0.433883739117558,-0.9009688679024191
2025-01-03 09:30:00,0.164,-0.433883739117558,-0.9009688679024191
2025-01-03 09:45:00,0.204,-0.433883739117558,-0.9009688679024191
2025-01-03 10:00:00,0.2,-0.433883739117558,-0.9009688679024191
2025-01-03 10:15:00,0.408,-0.433883739117558,-0.9009688679024191
2025-01-03 10:30:00,0.236,-0.433883739117558,-0.9009688679024191
2025-01-03 10:45:00,1.072,-0.433883739117558,-0.9009688679024191
2025-01-03 11:00:00,0.24,-0.433883739117558,-0.9009688679024191
2025-01-03 11:15:00,0.244,-0.433883739117558,-0.9009688679024191
2025-01-03 11:30:00,0.28,-0.433883739117558,-0.9009688679024191
2025-01-03 11:45:00,0.2,-0.433883739117558,-0.9009688679024191
2025-01-03 12:00:00,0.192,-0.433883739117558,-0.9009688679024191
2025-01-03 12:15:00,0.172,-0.433883739117558,-0.9009688679024191
2025-01-03 12:30:00,0.196,-0.433883739117558,-0.9009688679024191
2025-01-03 12:45:00,0.196,-0.433883739117558,-0.9009688679024191
2025-01-03 13:00:00,0.168,-0.433883739117558,-0.9009688679024191
2025-01-03 13:15:00,0.616,-0.433883739117558,-0.9009688679024191
2025-01-03 13:30:00,1.444,-0.433883739117558,-0.9009688679024191
2025-01-03 13:45:00,0.988,-0.433883739117558,-0.9009688679024191
2025-01-03 14:00:00,1.904,-0.433883739117558,-0.9009688679024191
2025-01-03 14:15:00,0.46,-0.433883739117558,-0.9009688679024191
2025-01-03 14:30:00,0.332,-0.433883739117558,-0.9009688679024191
2025-01-03 14:45:00,0.232,-0.433883739117558,-0.9009688679024191
2025-01-03 15:00:00,0.268,-0.433883739117558,-0.9009688679024191
2025-01-03 15:15:00,0.56,-0.433883739117558,-0.9009688679024191
2025-01-03 15:30:00,0.388,-0.433883739117558,-0.9009688679024191
2025-01-03 15:45:00,0.216,-0.433883739117558,-0.9009688679024191
2025-01-03 16:00:00,0.432,-0.433883739117558,-0.9009688679024191
2025-01-03 16:15:00,0.312,-0.433883739117558,-0.9009688679024191
2025-01-03 16:30:00,0.32,-0.433883739117558,-0.9009688679024191
2025-01-03 16:45:00,0.324,-0.433883739117558,-0.9009688679024191
2025-01-03 17:00:00,0.4,-0.433883739117558,-0.9009688679024191
2025-01-03 17:15:00,0.672,-0.433883739117558,-0.9009688679024191
2025-01-03 17:30:00,0.78,-0.433883739117558,-0.9009688679024191
2025-01-03 17:45:00,1.332,-0.433883739117558,-0.9009688679024191
2025-01-03 18:00:00,0.76,-0.433883739117558,-0.9009688679024191
2025-01-03 18:15:00,0.384,-0.433883739117558,-0.9009688679024191
2025-01-03 18:30:00,0.404,-0.433883739117558,-0.9009688679024191
2025-01-03 18:45:00,0.452,-0.433883739117558,-0.9009688679024191
2025-01-03 19:00:00,0.472,-0.433883739117558,-0.9009688679024191
2025-01-03 19:15:00,0.656,-0.433883739117558,-0.9009688679024191
2025-01-03 19:30:00,0.452,-0.433883739117558,-0.9009688679024191
2025-01-03 19:45:00,0.552,-0.433883739117558,-0.9009688679024191
2025-01-03 20:00:00,0.544,-0.433883739117558,-0.9009688679024191
2025-01-03 20:15:00,0.48,-0.433883739117558,-0.9009688679024191
2025-01-03 20:30:00,0.528,-0.433883739117558,-0.9009688679024191
2025-01-03 20:45:00,1.972,-0.433883739117558,-0.9009688679024191
2025-01-03 21:00:00,1.296,-0.433883739117558,-0.9009688679024191
2025-01-03 21:15:00,0.604,-0.433883739117558,-0.9009688679024191
2025-01-03 21:30:00,0.592,-0.433883739117558,-0.9009688679024191
2025-01-03 21:45:00,1.68,-0.433883739117558,-0.9009688679024191
2025-01-03 22:00:00,1.212,-0.433883739117558,-0.9009688679024191
2025-01-03 22:15:00,1.8,-0.433883739117558,-0.9009688679024191
2025-01-03 22:30:00,1.176,-0.433883739117558,-0.9009688679024191
2025-01-03 22:45:00,2.396,-0.433883739117558,-0.9009688679024191
2025-01-03 23:00:00,2.54,-0.433883739117558,-0.9009688679024191
2025-01-03 23:15:00,2.628,-0.433883739117558,-0.9009688679024191
2025-01-03 23:30:00,1.828,-0.433883739117558,-0.9009688679024191
2025-01-03 23:45:00,0.996,-0.433883739117558,-0.9009688679024191
2025-01-04 00:00:00,0.924,-0.9749279121818236,-0.2225209339563146
2025-01-04 00:15:00,0.876,-0.9749279121818236,-0.2225209339563146
2025-01-04 00:30:00,0.88,-0.9749279121818236,-0.2225209339563146
2025-01-04 00:45:00,0.884,-0.9749279121818236,-0.2225209339563146
2025-01-04 01:00:00,0.816,-0.9749279121818236,-0.2225209339563146
2025-01-04 01:15:00,0.764,-0.9749279121818236,-0.2225209339563146
2025-01-04 01:30:00,0.816,-0.9749279121818236,-0.2225209339563146
2025-01-04 01:45:00,0.708,-0.9749279121818236,-0.2225209339563146
2025-01-04 02:00:00,0.628,-0.9749279121818236,-0.2225209339563146
2025-01-04 02:15:00,0.292,-0.9749279121818236,-0.2225209339563146
2025-01-04 02:30:00,0.308,-0.9749279121818236,-0.2225209339563146
2025-01-04 02:45:00,0.34,-0.9749279121818236,-0.2225209339563146
2025-01-04 03:00:00,0.328,-0.9749279121818236,-0.2225209339563146
2025-01-04 03:15:00,0.28,-0.9749279121818236,-0.2225209339563146
2025-01-04 03:30:00,0.28,-0.9749279121818236,-0.2225209339563146
2025-01-04 03:45:00,0.308,-0.9749279121818236,-0.2225209339563146
2025-01-04 04:00:00,0.3,-0.9749279121818236,-0.2225209339563146
2025-01-04 04:15:00,0.268,-0.9749279121818236,-0.2225209339563146
2025-01-04 04:30:00,0.308,-0.9749279121818236,-0.2225209339563146
2025-01-04 04:45:00,0.304,-0.9749279121818236,-0.2225209339563146
2025-01-04 05:00:00,0.3,-0.9749279121818236,-0.2225209339563146
2025-01-04 05:15:00,0.264,-0.9749279121818236,-0.2225209339563146
2025-01-04 05:30:00,0.296,-0.9749279121818236,-0.2225209339563146
2025-01-04 05:45:00,0.28,-0.9749279121818236,-0.2225209339563146
2025-01-04 06:00:00,0.268,-0.9749279121818236,-0.2225209339563146
2025-01-04 06:15:00,0.268,-0.9749279121818236,-0.2225209339563146
2025-01-04 06:30:00,0.2,-0.9749279121818236,-0.2225209339563146
2025-01-04 06:45:00,0.196,-0.9749279121818236,-0.2225209339563146
2025-01-04 07:00:00,0.196,-0.9749279121818236,-0.2225209339563146
2025-01-04 07:15:00,0.196,-0.9749279121818236,-0.2225209339563146
2025-01-04 07:30:00,0.284,-0.9749279121818236,-0.2225209339563146
2025-01-04 07:45:00,0.372,-0.9749279121818236,-0.2225209339563146
2025-01-04 08:00:00,0.544,-0.9749279121818236,-0.2225209339563146
2025-01-04 08:15:00,1.176,-0.9749279121818236,-0.2225209339563146
2025-01-04 08:30:00,0.496,-0.9749279121818236,-0.2225209339563146
2025-01-04 08:45:00,0.472,-0.9749279121818236,-0.2225209339563146
2025-01-04 09:00:00,0.292,-0.9749279121818236,-0.2225209339563146
2025-01-04 09:15:00,0.248,-0.9749279121818236,-0.2225209339563146
2025-01-04 09:30:00,0.264,-0.9749279121818236,-0.2225209339563146
2025-01-04 09:45:00,0.276,-0.9749279121818236,-0.2225209339563146
2025-01-04 10:00:00,0.244,-0.9749279121818236,-0.2225209339563146
2025-01-04 10:15:00,0.276,-0.9749279121818236,-0.2225209339563146
2025-01-04 10:30:00,0.26,-0.9749279121818236,-0.2225209339563146
2025-01-04 10:45:00,0.272,-0.9749279121818236,-0.2225209339563146
2025-01-04 11:00:00,0.288,-0.9749279121818236,-0.2225209339563146
2025-01-04 11:15:00,0.28,-0.9749279121818236,-0.2225209339563146
2025-01-04 11:30:00,0.256,-0.9749279121818236,-0.2225209339563146
2025-01-04 11:45:00,0.224,-0.9749279121818236,-0.2225209339563146
2025-01-04 12:00:00,0.2,-0.9749279121818236,-0.2225209339563146
2025-01-04 12:15:00,0.26,-0.9749279121818236,-0.2225209339563146
2025-01-04 12:30:00,0.272,-0.9749279121818236,-0.2225209339563146
2025-01-04 12:45:00,0.22,-0.9749279121818236,-0.2225209339563146
2025-01-04 13:00:00,0.212,-0.9749279121818236,-0.2225209339563146
2025-01-04 13:15:00,0.184,-0.9749279121818236,-0.2225209339563146
2025-01-04 13:30:00,0.248,-0.9749279121818236,-0.2225209339563146
2025-01-04 13:45:00,0.16,-0.9749279121818236,-0.2225209339563146
2025-01-04 14:00:00,0.256,-0.9749279121818236,-0.2225209339563146
2025-01-04 14:15:00,0.172,-0.9749279121818236,-0.2225209339563146
2025-01-04 14:30:00,0.252,-0.9749279121818236,-0.2225209339563146
2025-01-04 14:45:00,0.756,-0.9749279121818236,-0.2225209339563146
2025-01-04 15:00:00,2.128,-0.9749279121818236,-0.2225209339563146
2025-01-04 15:15:00,1.232,-0.9749279121818236,-0.2225209339563146
2025-01-04 15:30:00,2.692,-0.9749279121818236,-0.2225209339563146
2025-01-04 15:45:00,1.02,-0.9749279121818236,-0.2225209339563146
2025-01-04 16:00:00,1.528,-0.9749279121818236,-0.2225209339563146
2025-01-04 16:15:00,2.268,-0.9749279121818236,-0.2225209339563146
2025-01-04 16:30:00,0.976,-0.9749279121818236,-0.2225209339563146
2025-01-04 16:45:00,0.84,-0.9749279121818236,-0.2225209339563146
2025-01-04 17:00:00,1.252,-0.9749279121818236,-0.2225209339563146
2025-01-04 17:15:00,0.6,-0.9749279121818236,-0.2225209339563146
2025-01-04 17:30:00,0.224,-0.9749279121818236,-0.2225209339563146
2025-01-04 17:45:00,0.472,-0.9749279121818236,-0.2225209339563146
2025-01-04 18:00:00,0.364,-0.9749279121818236,-0.2225209339563146
2025-01-04 18:15:00,0.48,-0.9749279121818236,-0.2225209339563146
2025-01-04 18:30:00,0.632,-0.9749279121818236,-0.2225209339563146
2025-01-04 18:45:00,0.588,-0.9749279121818236,-0.2225209339563146
2025-01-04 19:00:00,0.444,-0.9749279121818236,-0.2225209339563146
2025-01-04 19:15:00,1.552,-0.9749279121818236,-0.2225209339563146
2025-01-04 19:30:00,0.908,-0.9749279121818236,-0.2225209339563146
2025-01-04 19:45:00,0.672,-0.9749279121818236,-0.2225209339563146
2025-01-04 20:00:00,0.732,-0.9749279121818236,-0.2225209339563146
2025-01-04 20:15:00,0.948,-0.9749279121818236,-0.2225209339563146
2025-01-04 20:30:00,2.54,-0.9749279121818236,-0.2225209339563146
2025-01-04 20:45:00,1.136,-0.9749279121818236,-0.2225209339563146
2025-01-04 21:00:00,0.992,-0.9749279121818236,-0.2225209339563146
2025-01-04 21:15:00,0.724,-0.9749279121818236,-0.2225209339563146
2025-01-04 21:30:00,1.492,-0.9749279121818236,-0.2225209339563146
2025-01-04 21:45:00,1.408,-0.9749279121818236,-0.2225209339563146
2025-01-04 22:00:00,0.9,-0.9749279121818236,-0.2225209339563146
2025-01-04 22:15:00,1.936,-0.9749279121818236,-0.2225209339563146
2025-01-04 22:30:00,3.196,-0.9749279121818236,-0.2225209339563146
2025-01-04 22:45:00,3.12,-0.9749279121818236,-0.2225209339563146
2025-01-04 23:00:00,2.352,-0.9749279121818236,-0.2225209339563146
2025-01-04 23:15:00,2.0,-0.9749279121818236,-0.2225209339563146
2025-01-04 23:30:00,2.024,-0.9749279121818236,-0.2225209339563146
2025-01-04 23:45:00,1.668,-0.9749279121818236,-0.2225209339563146
2025-01-05 00:00:00,1.916,-0.7818314824680299,0.6234898018587334
2025-01-05 00:15:00,1.696,-0.7818314824680299,0.6234898018587334
2025-01-05 00:30:00,0.848,-0.7818314824680299,0.6234898018587334
2025-01-05 00:45:00,0.484,-0.7818314824680299,0.6234898018587334
