datetime,house_consumption_kwh,house_consumption_kw,battery_action,battery_power_kw,battery_charge_kwh,battery_discharge_kwh,battery_charge_kw,battery_discharge_kw,action_success,battery_soc,battery_soc_kwh,battery_soc_pct,battery_available_charge_kwh,battery_available_discharge_kwh,grid_to_house_kwh,total_grid_import_kwh,grid_export_kwh,net_grid_power_kw,consumption_kwh,consumption_kw,grid_consumption_kwh,grid_consumption_kw,battery_efficiency_charge,battery_efficiency_discharge,cumulative_cycles,degradation_cost_eur,energy_vat_without_eur,iec_without_eur,energy_vat_with_eur,iec_with_eur,electricity_base_without_eur,electricity_base_with_eur
2025-01-01 00:00:00,0.141000,0.564000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.141000,0.141000,0,0.564000,0.141000,0.564000,0.141000,0.564000,0.959166,0.959166,0.000000,0.000000,0.002582,0.000141,0.002628,0.000141,0.015425,0.015425
2025-01-01 00:15:00,0.120000,0.480000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.120000,0.120000,0,0.480000,0.120000,0.480000,0.120000,0.480000,0.959166,0.959166,0.000000,0.000000,0.002197,0.000120,0.002236,0.000120,0.013128,0.013128
2025-01-01 00:30:00,0.084000,0.336000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.084000,0.084000,0,0.336000,0.084000,0.336000,0.084000,0.336000,0.959166,0.959166,0.000000,0.000000,0.001538,0.000084,0.001565,0.000084,0.009190,0.009190
2025-01-01 00:45:00,0.110000,0.440000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.110000,0.110000,0,0.440000,0.110000,0.440000,0.110000,0.440000,0.959166,0.959166,0.000000,0.000000,0.002014,0.000110,0.002050,0.000110,0.012034,0.012034
2025-01-01 01:00:00,0.107000,0.428000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.107000,0.107000,0,0.428000,0.107000,0.428000,0.107000,0.428000,0.959166,0.959166,0.000000,0.000000,0.001959,0.000107,0.001994,0.000107,0.011706,0.011706
2025-01-01 01:15:00,0.102000,0.408000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.102000,0.102000,0,0.408000,0.102000,0.408000,0.102000,0.408000,0.959166,0.959166,0.000000,0.000000,0.001868,0.000102,0.001901,0.000102,0.011159,0.011159
2025-01-01 01:30:00,0.099000,0.396000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.099000,0.099000,0,0.396000,0.099000,0.396000,0.099000,0.396000,0.959166,0.959166,0.000000,0.000000,0.001813,0.000099,0.001845,0.000099,0.010831,0.010831
2025-01-01 01:45:00,0.098000,0.392000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.098000,0.098000,0,0.392000,0.098000,0.392000,0.098000,0.392000,0.959166,0.959166,0.000000,0.000000,0.001794,0.000098,0.001826,0.000098,0.010721,0.010721
2025-01-01 02:00:00,0.096000,0.384000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.096000,0.096000,0,0.384000,0.096000,0.384000,0.096000,0.384000,0.959166,0.959166,0.000000,0.000000,0.001758,0.000096,0.001789,0.000096,0.010502,0.010502
2025-01-01 02:15:00,0.093000,0.372000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.093000,0.093000,0,0.372000,0.093000,0.372000,0.093000,0.372000,0.959166,0.959166,0.000000,0.000000,0.001703,0.000093,0.001733,0.000093,0.010174,0.010174
2025-01-01 02:30:00,0.088000,0.352000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.088000,0.088000,0,0.352000,0.088000,0.352000,0.088000,0.352000,0.959166,0.959166,0.000000,0.000000,0.001611,0.000088,0.001640,0.000088,0.009627,0.009627
2025-01-01 02:45:00,0.066000,0.264000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.066000,0.066000,0,0.264000,0.066000,0.264000,0.066000,0.264000,0.959166,0.959166,0.000000,0.000000,0.001208,0.000066,0.001230,0.000066,0.007220,0.007220
2025-01-01 03:00:00,0.073000,0.292000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.073000,0.073000,0,0.292000,0.073000,0.292000,0.073000,0.292000,0.959166,0.959166,0.000000,0.000000,0.001337,0.000073,0.001360,0.000073,0.007986,0.007986
2025-01-01 03:15:00,0.073000,0.292000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.073000,0.073000,0,0.292000,0.073000,0.292000,0.073000,0.292000,0.959166,0.959166,0.000000,0.000000,0.001337,0.000073,0.001360,0.000073,0.007986,0.007986
2025-01-01 03:30:00,0.067000,0.268000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.067000,0.067000,0,0.268000,0.067000,0.268000,0.067000,0.268000,0.959166,0.959166,0.000000,0.000000,0.001227,0.000067,0.001249,0.000067,0.007330,0.007330
2025-01-01 03:45:00,0.070000,0.280000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.070000,0.070000,0,0.280000,0.070000,0.280000,0.070000,0.280000,0.959166,0.959166,0.000000,0.000000,0.001282,0.000070,0.001304,0.000070,0.007658,0.007658
2025-01-01 04:00:00,0.072000,0.288000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.072000,0.072000,0,0.288000,0.072000,0.288000,0.072000,0.288000,0.959166,0.959166,0.000000,0.000000,0.001318,0.000072,0.001342,0.000072,0.007877,0.007877
2025-01-01 04:15:00,0.064000,0.256000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.064000,0.064000,0,0.256000,0.064000,0.256000,0.064000,0.256000,0.959166,0.959166,0.000000,0.000000,0.001172,0.000064,0.001193,0.000064,0.007002,0.007002
2025-01-01 04:30:00,0.072000,0.288000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.072000,0.072000,0,0.288000,0.072000,0.288000,0.072000,0.288000,0.959166,0.959166,0.000000,0.000000,0.001318,0.000072,0.001342,0.000072,0.007877,0.007877
2025-01-01 04:45:00,0.073000,0.292000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.073000,0.073000,0,0.292000,0.073000,0.292000,0.073000,0.292000,0.959166,0.959166,0.000000,0.000000,0.001337,0.000073,0.001360,0.000073,0.007986,0.007986
2025-01-01 05:00:00,0.073000,0.292000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.073000,0.073000,0,0.292000,0.073000,0.292000,0.073000,0.292000,0.959166,0.959166,0.000000,0.000000,0.001337,0.000073,0.001360,0.000073,0.007986,0.007986
2025-01-01 05:15:00,0.063000,0.252000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.063000,0.063000,0,0.252000,0.063000,0.252000,0.063000,0.252000,0.959166,0.959166,0.000000,0.000000,0.001153,0.000063,0.001174,0.000063,0.006892,0.006892
2025-01-01 05:30:00,0.050000,0.200000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.050000,0.050000,0,0.200000,0.050000,0.200000,0.050000,0.200000,0.959166,0.959166,0.000000,0.000000,0.000915,0.000050,0.000932,0.000050,0.005470,0.005470
2025-01-01 05:45:00,0.052000,0.208000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.052000,0.052000,0,0.208000,0.052000,0.208000,0.052000,0.208000,0.959166,0.959166,0.000000,0.000000,0.000952,0.000052,0.000969,0.000052,0.005689,0.005689
2025-01-01 06:00:00,0.079000,0.316000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.079000,0.079000,0,0.316000,0.079000,0.316000,0.079000,0.316000,0.959166,0.959166,0.000000,0.000000,0.001446,0.000079,0.001472,0.000079,0.008643,0.008643
2025-01-01 06:15:00,0.337000,1.348000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.500000,25.000000,50.000000,15.000000,15.000000,0.337000,0.337000,0,1.348000,0.337000,1.348000,0.337000,1.348000,0.959166,0.959166,0.000000,0.000000,0.006170,0.000337,0.006280,0.000337,0.036868,0.036868
2025-01-01 06:30:00,0.191000,0.764000,charge,5.000000,1.250000,0.000000,5.000000,0.000000,True,0.523979,26.198958,52.397916,13.801042,16.198958,0.191000,1.441000,0,5.764000,0.191000,0.764000,1.441000,5.764000,0.959166,0.959166,0.011990,0.000000,0.003497,0.000191,0.026854,0.001441,0.020895,0.157645
2025-01-01 06:45:00,0.051000,0.204000,idle,0.000000,0.000000,0.000000,0.000000,0.000000,True,0.523979,26.198958,52.397916,13.801042,16.198958,0.051000,0.051000,0,0.204000,0.051000,0.204000,0.051000,0.204000,0.959166,0.959166,0.011990,0.000000,0.000934,0.000051,0.000950,0.000051,0.005579,0.005579
2025-01-01 07:00:00,0.044000,0.176000,charge,5.000000,1.250000,0.000000,5.000000,0.000000,True,0.547958,27.397916,54.795832,12.602084,17.397916,0.044000,1.294000,0,5.176000,0.044000,0.176000,1.294000,5.176000,0.959166,0.959166,0.023979,0.000000,0.000806,0.000044,0.024115,0.001294,0.004814,0.141564
2025-01-01 07:15:00,0.051000,0.204000,charge,4.323937,1.080984,0.000000,4.323937,0.000000,True,0.568695,28.434759,56.869519,11.565241,18.434759,0.051000,1.131984,0,4.527937,0.051000,0.204000,1.131984,4.527937,0.959166,0.959166,0.034348,0.000000,0.000934,0.000051,0.021095,0.001132,0.005579,0.123839
2025-01-01 07:30:00,0.050000,0.200000,charge,5.000000,1.250000,0.000000,5.000000,0.000000,True,0.592674,29.633717,59.267434,10.366283,19.633717,0.050000,1.300000,0,5.200000,0.050000,0.200000,1.300000,5.200000,0.959166,0.959166,0.046337,0.000000,0.000915,0.000050,0.024226,0.001300,0.005470,0.142220
2025-01-01 07:45:00,0.044000,0.176000,charge,5.000000,1.250000,0.000000,5.000000,0.000000,True,0.616654,30.832675,61.665350,9.167325,20.832675,0.044000,1.294000,0,5.176000,0.044000,0.176000,1.294000,5.176000,0.959166,0.959166,0.058327,0.000000,0.000806,0.000044,0.024115,0.001294,0.004814,0.141564
2025-01-01 08:00:00,0.053000,0.212000,discharge,0.212000,0.000000,0.053000,0.000000,0.212000,True,0.615548,30.777419,61.554838,9.222581,20.777419,0.000000,0.000000,0,0.000000,0.053000,0.212000,0.000000,0.000000,0.959166,0.959166,0.058879,0.000000,0.001781,0.000053,0.000000,0.000000,0.010642,0.000000
2025-01-01 08:15:00,0.174000,0.696000,discharge,0.696000,0.000000,0.174000,0.000000,0.696000,True,0.611920,30.596011,61.192023,9.403989,20.596011,0.000000,0.000000,0,0.000000,0.174000,0.696000,0.000000,0.000000,0.959166,0.959166,0.060693,0.000000,0.005847,0.000174,0.000000,0.000000,0.034939,0.000000
2025-01-01 08:30:00,0.446000,1.784000,discharge,1.784000,0.000000,0.446000,0.000000,1.784000,True,0.602620,30.131024,60.262048,9.868976,20.131024,0.000000,0.000000,0,0.000000,0.446000,1.784000,0.000000,0.000000,0.959166,0.959166,0.065343,0.000000,0.014988,0.000446,0.000000,0.000000,0.089557,0.000000
2025-01-01 08:45:00,0.078000,0.312000,discharge,0.312000,0.000000,0.078000,0.000000,0.312000,True,0.600994,30.049703,60.099407,9.950297,20.049703,0.000000,0.000000,0,0.000000,0.078000,0.312000,0.000000,0.000000,0.959166,0.959166,0.066156,0.000000,0.002621,0.000078,0.000000,0.000000,0.015662,0.000000
2025-01-01 09:00:00,0.079000,0.316000,discharge,0.316000,0.000000,0.079000,0.000000,0.316000,True,0.599347,29.967340,59.934681,10.032660,19.967340,0.000000,0.000000,0,0.000000,0.079000,0.316000,0.000000,0.000000,0.959166,0.959166,0.066980,0.000000,0.002655,0.000079,0.000000,0.000000,0.015863,0.000000
2025-01-01 09:15:00,0.060000,0.240000,discharge,0.240000,0.000000,0.060000,0.000000,0.240000,True,0.598096,29.904786,59.809572,10.095214,19.904786,0.000000,0.000000,0,0.000000,0.060000,0.240000,0.000000,0.000000,0.959166,0.959166,0.067606,0.000000,0.002016,0.000060,0.000000,0.000000,0.012048,0.000000
2025-01-01 09:30:00,0.042000,0.168000,discharge,0.168000,0.000000,0.042000,0.000000,0.168000,True,0.597220,29.860998,59.721996,10.139002,19.860998,0.000000,0.000000,0,0.000000,0.042000,0.168000,0.000000,0.000000,0.959166,0.959166,0.068044,0.000000,0.001411,0.000042,0.000000,0.000000,0.008434,0.000000
2025-01-01 09:45:00,0.050000,0.200000,discharge,0.200000,0.000000,0.050000,0.000000,0.200000,True,0.596177,29.808869,59.617739,10.191131,19.808869,0.000000,0.000000,0,0.000000,0.050000,0.200000,0.000000,0.000000,0.959166,0.959166,0.068565,0.000000,0.001680,0.000050,0.000000,0.000000,0.010040,0.000000
2025-01-01 10:00:00,0.050000,0.200000,discharge,0.200000,0.000000,0.050000,0.000000,0.200000,True,0.595135,29.756741,59.513481,10.243259,19.756741,0.000000,0.000000,0,0.000000,0.050000,0.200000,0.000000,0.000000,0.959166,0.959166,0.069086,0.000000,0.001680,0.000050,0.000000,0.000000,0.010040,0.000000
2025-01-01 10:15:00,0.054000,0.216000,discharge,0.216000,0.000000,0.054000,0.000000,0.216000,True,0.594009,29.700442,59.400884,10.299558,19.700442,0.000000,0.000000,0,0.000000,0.054000,0.216000,0.000000,0.000000,0.959166,0.959166,0.069649,0.000000,0.001815,0.000054,0.000000,0.000000,0.010843,0.000000
2025-01-01 10:30:00,0.102000,0.408000,discharge,0.408000,0.000000,0.102000,0.000000,0.408000,True,0.591882,29.594100,59.188199,10.405900,19.594100,0.000000,0.000000,0,0.000000,0.102000,0.408000,0.000000,0.000000,0.959166,0.959166,0.070713,0.000000,0.003428,0.000102,0.000000,0.000000,0.020482,0.000000
2025-01-01 10:45:00,0.143000,0.572000,discharge,0.572000,0.000000,0.143000,0.000000,0.572000,True,0.588900,29.445012,58.890023,10.554988,19.445012,0.000000,0.000000,0,0.000000,0.143000,0.572000,0.000000,0.000000,0.959166,0.959166,0.072203,0.000000,0.004806,0.000143,0.000000,0.000000,0.028714,0.000000
2025-01-01 11:00:00,0.097000,0.388000,discharge,0.388000,0.000000,0.097000,0.000000,0.388000,True,0.586878,29.343882,58.687764,10.656118,19.343882,0.000000,0.000000,0,0.000000,0.097000,0.388000,0.000000,0.000000,0.959166,0.959166,0.073215,0.000000,0.003260,0.000097,0.000000,0.000000,0.019478,0.000000
2025-01-01 11:15:00,0.474000,1.896000,discharge,1.896000,0.000000,0.474000,0.000000,1.896000,True,0.576994,28.849703,57.699406,11.150297,18.849703,0.000000,0.000000,0,0.000000,0.474000,1.896000,0.000000,0.000000,0.959166,0.959166,0.078156,0.000000,0.015929,0.000474,0.000000,0.000000,0.095179,0.000000
2025-01-01 11:30:00,0.324000,1.296000,discharge,1.296000,0.000000,0.324000,0.000000,1.296000,True,0.570238,28.511910,57.023819,11.488090,18.511910,0.000000,0.000000,0,0.000000,0.324000,1.296000,0.000000,0.000000,0.959166,0.959166,0.081534,0.000000,0.010888,0.000324,0.000000,0.000000,0.065059,0.000000
2025-01-01 11:45:00,0.330000,1.320000,discharge,1.320000,0.000000,0.330000,0.000000,1.320000,True,0.563357,28.167861,56.335722,11.832139,18.167861,0.000000,0.000000,0,0.000000,0.330000,1.320000,0.000000,0.000000,0.959166,0.959166,0.084975,0.000000,0.011090,0.000330,0.000000,0.000000,0.066264,0.000000
2025-01-01 12:00:00,0.345000,1.380000,discharge,1.380000,0.000000,0.345000,0.000000,1.380000,True,0.556163,27.808174,55.616347,12.191826,17.808174,0.000000,0.000000,0,0.000000,0.345000,1.380000,0.000000,0.000000,0.959166,0.959166,0.088572,0.000000,0.011594,0.000345,0.000000,0.000000,0.069276,0.000000
2025-01-01 12:15:00,0.325000,1.300000,discharge,1.300000,0.000000,0.325000,0.000000,1.300000,True,0.549387,27.469338,54.938675,12.530662,17.469338,0.000000,0.000000,0,0.000000,0.325000,1.300000,0.000000,0.000000,0.959166,0.959166,0.091960,0.000000,0.010922,0.000325,0.000000,0.000000,0.065260,0.000000
2025-01-01 12:30:00,0.566000,2.264000,discharge,2.264000,0.000000,0.566000,0.000000,2.264000,True,0.537585,26.879242,53.758484,13.120758,16.879242,0.000000,0.000000,0,0.000000,0.566000,2.264000,0.000000,0.000000,0.959166,0.959166,0.097861,0.000000,0.019021,0.000566,0.000000,0.000000,0.113653,0.000000
2025-01-01 12:45:00,0.385000,1.540000,discharge,1.540000,0.000000,0.385000,0.000000,1.540000,True,0.529557,26.477852,52.955703,13.522148,16.477852,0.000000,0.000000,0,0.000000,0.385000,1.540000,0.000000,0.000000,0.959166,0.959166,0.101875,0.000000,0.012938,0.000385,0.000000,0.000000,0.077308,0.000000
2025-01-01 13:00:00,0.509000,2.036000,discharge,2.036000,0.000000,0.509000,0.000000,2.036000,True,0.518944,25.947182,51.894365,14.052818,15.947182,0.000000,0.000000,0,0.000000,0.509000,2.036000,0.000000,0.000000,0.959166,0.959166,0.107182,0.000000,0.017105,0.000509,0.000000,0.000000,0.102207,0.000000
2025-01-01 13:15:00,0.732000,2.928000,discharge,2.928000,0.000000,0.732000,0.000000,2.928000,True,0.503680,25.184020,50.368039,14.815980,15.184020,0.000000,0.000000,0,0.000000,0.732000,2.928000,0.000000,0.000000,0.959166,0.959166,0.114813,0.000000,0.024600,0.000732,0.000000,0.000000,0.146986,0.000000
2025-01-01 13:30:00,1.350000,5.400000,discharge,5.000000,0.000000,1.250000,0.000000,5.000000,True,0.477616,23.880805,47.761609,16.119195,13.880805,0.100000,0.100000,0,0.400000,1.350000,5.400000,0.100000,0.400000,0.959166,0.959166,0.127845,0.000000,0.045368,0.001350,0.003421,0.000100,0.271080,0.020080
2025-01-01 13:45:00,0.953000,3.812000,discharge,3.812000,0.000000,0.953000,0.000000,3.812000,True,0.457745,22.887233,45.774467,17.112767,12.887233,0.000000,0.000000,0,0.000000,0.953000,3.812000,0.000000,0.000000,0.959166,0.959166,0.137781,0.000000,0.032026,0.000953,0.000000,0.000000,0.191362,0.000000
2025-01-01 14:00:00,0.552000,2.208000,discharge,2.208000,0.000000,0.552000,0.000000,2.208000,True,0.446235,22.311734,44.623467,17.688266,12.311734,0.000000,0.000000,0,0.000000,0.552000,2.208000,0.000000,0.000000,0.959166,0.959166,0.143536,0.000000,0.018550,0.000552,0.000000,0.000000,0.110842,0.000000
2025-01-01 14:15:00,0.463000,1.852000,discharge,1.852000,0.000000,0.463000,0.000000,1.852000,True,0.436580,21.829023,43.658045,18.170977,11.829023,0.000000,0.000000,0,0.000000,0.463000,1.852000,0.000000,0.000000,0.959166,0.959166,0.148363,0.000000,0.015560,0.000463,0.000000,0.000000,0.092970,0.000000
2025-01-01 14:30:00,0.854000,3.416000,discharge,3.416000,0.000000,0.854000,0.000000,3.416000,True,0.418773,20.938666,41.877332,19.061334,10.938666,0.000000,0.000000,0,0.000000,0.854000,3.416000,0.000000,0.000000,0.959166,0.959166,0.157267,0.000000,0.028699,0.000854,0.000000,0.000000,0.171483,0.000000
2025-01-01 14:45:00,0.944000,3.776000,discharge,3.776000,0.000000,0.944000,0.000000,3.776000,True,0.399090,19.954478,39.908956,20.045522,9.954478,0.000000,0.000000,0,0.000000,0.944000,3.776000,0.000000,0.000000,0.959166,0.959166,0.167109,0.000000,0.031724,0.000944,0.000000,0.000000,0.189555,0.000000
2025-01-01 15:00:00,0.937000,3.748000,discharge,3.748000,0.000000,0.937000,0.000000,3.748000,True,0.379552,18.977588,37.955176,21.022412,8.977588,0.000000,0.000000,0,0.000000,0.937000,3.748000,0.000000,0.000000,0.959166,0.959166,0.176878,0.000000,0.031489,0.000937,0.000000,0.000000,0.188150,0.000000
2025-01-01 15:15:00,0.779000,3.116000,discharge,3.116000,0.000000,0.779000,0.000000,3.116000,True,0.363308,18.165424,36.330849,21.834576,8.165424,0.000000,0.000000,0,0.000000,0.779000,3.116000,0.000000,0.000000,0.959166,0.959166,0.184999,0.000000,0.026179,0.000779,0.000000,0.000000,0.156423,0.000000
2025-01-01 15:30:00,0.681000,2.724000,discharge,2.724000,0.000000,0.681000,0.000000,2.724000,True,0.349109,17.455433,34.910866,22.544567,7.455433,0.000000,0.000000,0,0.000000,0.681000,2.724000,0.000000,0.000000,0.959166,0.959166,0.192099,0.000000,0.022886,0.000681,0.000000,0.000000,0.136745,0.000000
2025-01-01 15:45:00,0.522000,2.088000,discharge,2.088000,0.000000,0.522000,0.000000,2.088000,True,0.338224,16.911210,33.822421,23.088790,6.911210,0.000000,0.000000,0,0.000000,0.522000,2.088000,0.000000,0.000000,0.959166,0.959166,0.197541,0.000000,0.017542,0.000522,0.000000,0.000000,0.104818,0.000000
2025-01-01 16:00:00,0.238000,0.952000,discharge,0.952000,0.000000,0.238000,0.000000,0.952000,True,0.333262,16.663078,33.326156,23.336922,6.663078,0.000000,0.000000,0,0.000000,0.238000,0.952000,0.000000,0.000000,0.959166,0.959166,0.200023,0.000000,0.007998,0.000238,0.000000,0.000000,0.047790,0.000000
2025-01-01 16:15:00,0.744000,2.976000,discharge,2.976000,0.000000,0.744000,0.000000,2.976000,True,0.317748,15.887404,31.774809,24.112596,5.887404,0.000000,0.000000,0,0.000000,0.744000,2.976000,0.000000,0.000000,0.959166,0.959166,0.207779,0.000000,0.025003,0.000744,0.000000,0.000000,0.149395,0.000000
2025-01-01 16:30:00,0.371000,1.484000,discharge,1.484000,0.000000,0.371000,0.000000,1.484000,True,0.310012,15.500610,31.001221,24.499390,5.500610,0.000000,0.000000,0,0.000000,0.371000,1.484000,0.000000,0.000000,0.959166,0.959166,0.211647,0.000000,0.012468,0.000371,0.000000,0.000000,0.074497,0.000000
2025-01-01 16:45:00,0.339000,1.356000,discharge,1.356000,0.000000,0.339000,0.000000,1.356000,True,0.302944,15.147178,30.294357,24.852822,5.147178,0.000000,0.000000,0,0.000000,0.339000,1.356000,0.000000,0.000000,0.959166,0.959166,0.215182,0.000000,0.011392,0.000339,0.000000,0.000000,0.068071,0.000000
2025-01-01 17:00:00,0.385000,1.540000,discharge,1.540000,0.000000,0.385000,0.000000,1.540000,True,0.294916,14.745788,29.491576,25.254212,4.745788,0.000000,0.000000,0,0.000000,0.385000,1.540000,0.000000,0.000000,0.959166,0.959166,0.219196,0.000000,0.012938,0.000385,0.000000,0.000000,0.077308,0.000000
2025-01-01 17:15:00,0.382000,1.528000,discharge,1.528000,0.000000,0.382000,0.000000,1.528000,True,0.286951,14.347526,28.695051,25.652474,4.347526,0.000000,0.000000,0,0.000000,0.382000,1.528000,0.000000,0.000000,0.959166,0.959166,0.223178,0.000000,0.012837,0.000382,0.000000,0.000000,0.076706,0.000000
2025-01-01 17:30:00,0.138000,0.552000,discharge,0.552000,0.000000,0.138000,0.000000,0.552000,True,0.284073,14.203651,28.407301,25.796349,4.203651,0.000000,0.000000,0,0.000000,0.138000,0.552000,0.000000,0.000000,0.959166,0.959166,0.224617,0.000000,0.004638,0.000138,0.000000,0.000000,0.027710,0.000000
2025-01-01 17:45:00,0.310000,1.240000,discharge,1.240000,0.000000,0.310000,0.000000,1.240000,True,0.277609,13.880453,27.760907,26.119547,3.880453,0.000000,0.000000,0,0.000000,0.310000,1.240000,0.000000,0.000000,0.959166,0.959166,0.227849,0.000000,0.010418,0.000310,0.000000,0.000000,0.062248,0.000000
2025-01-01 18:00:00,0.368000,1.472000,discharge,1.472000,0.000000,0.368000,0.000000,1.472000,True,0.269936,13.496787,26.993573,26.503213,3.496787,0.000000,0.000000,0,0.000000,0.368000,1.472000,0.000000,0.000000,0.959166,0.959166,0.231686,0.000000,0.012367,0.000368,0.000000,0.000000,0.073894,0.000000
2025-01-01 18:15:00,0.277000,1.108000,discharge,1.108000,0.000000,0.277000,0.000000,1.108000,True,0.264160,13.207994,26.415989,26.792006,3.207994,0.000000,0.000000,0,0.000000,0.277000,1.108000,0.000000,0.000000,0.959166,0.959166,0.234574,0.000000,0.009309,0.000277,0.000000,0.000000,0.055622,0.000000
2025-01-01 18:30:00,0.176000,0.704000,discharge,0.704000,0.000000,0.176000,0.000000,0.704000,True,0.260490,13.024502,26.049003,26.975498,3.024502,0.000000,0.000000,0,0.000000,0.176000,0.704000,0.000000,0.000000,0.959166,0.959166,0.236408,0.000000,0.005915,0.000176,0.000000,0.000000,0.035341,0.000000
2025-01-01 18:45:00,0.182000,0.728000,discharge,0.728000,0.000000,0.182000,0.000000,0.728000,True,0.256695,12.834753,25.669507,27.165247,2.834753,0.000000,0.000000,0,0.000000,0.182000,0.728000,0.000000,0.000000,0.959166,0.959166,0.238306,0.000000,0.006116,0.000182,0.000000,0.000000,0.036546,0.000000
2025-01-01 19:00:00,0.212000,0.848000,discharge,0.848000,0.000000,0.212000,0.000000,0.848000,True,0.252275,12.613728,25.227456,27.386272,2.613728,0.000000,0.000000,0,0.000000,0.212000,0.848000,0.000000,0.000000,0.959166,0.959166,0.240516,0.000000,0.007124,0.000212,0.000000,0.000000,0.042570,0.000000
2025-01-01 19:15:00,0.204000,0.816000,discharge,0.816000,0.000000,0.204000,0.000000,0.816000,True,0.248021,12.401043,24.802087,27.598957,2.401043,0.000000,0.000000,0,0.000000,0.204000,0.816000,0.000000,0.000000,0.959166,0.959166,0.242643,0.000000,0.006856,0.000204,0.000000,0.000000,0.040963,0.000000
2025-01-01 19:30:00,0.193000,0.772000,discharge,0.772000,0.000000,0.193000,0.000000,0.772000,True,0.243997,12.199827,24.399654,27.800173,2.199827,0.000000,0.000000,0,0.000000,0.193000,0.772000,0.000000,0.000000,0.959166,0.959166,0.244655,0.000000,0.006486,0.000193,0.000000,0.000000,0.038754,0.000000
2025-01-01 19:45:00,0.189000,0.756000,discharge,0.756000,0.000000,0.189000,0.000000,0.756000,True,0.240056,12.002781,24.005562,27.997219,2.002781,0.000000,0.000000,0,0.000000,0.189000,0.756000,0.000000,0.000000,0.959166,0.959166,0.246626,0.000000,0.006352,0.000189,0.000000,0.000000,0.037951,0.000000
2025-01-01 20:00:00,0.246000,0.984000,discharge,0.984000,0.000000,0.246000,0.000000,0.984000,True,0.234926,11.746308,23.492616,28.253692,1.746308,0.000000,0.000000,0,0.000000,0.246000,0.984000,0.000000,0.000000,0.959166,0.959166,0.249190,0.000000,0.008267,0.000246,0.000000,0.000000,0.049397,0.000000
2025-01-01 20:15:00,0.503000,2.012000,discharge,2.012000,0.000000,0.503000,0.000000,2.012000,True,0.224438,11.221894,22.443789,28.778106,1.221894,0.000000,0.000000,0,0.000000,0.503000,2.012000,0.000000,0.000000,0.959166,0.959166,0.254435,0.000000,0.016904,0.000503,0.000000,0.000000,0.101002,0.000000
